9.65	589.549
9.66	591.895
9.67	594.249
9.68	596.61
9.69	598.978
9.7	601.353
9.71	603.735
9.72	606.125
9.73	608.521
9.74	610.925
9.75	613.336
9.76	615.754
9.77	618.18
9.78	620.613
9.79	623.053
9.8	625.5
9.81	627.955
9.82	630.417
9.83	632.886
9.84	635.363
9.85	637.847
9.86	640.338
9.87	642.837
9.88	645.343
9.89	647.856
9.9	650.378
9.91	652.906
9.92	655.442
9.93	657.985
9.94	660.536
9.95	663.095
9.96	665.661
9.97	668.234
9.98	670.815
9.99	673.404
10	676
10.01	678.604
10.02	681.215
10.03	683.834
10.04	686.461
10.05	689.095
10.06	691.737
10.07	694.387
10.08	697.044
10.09	699.71
10.1	702.383
10.11	705.063
10.12	707.752
10.13	710.448
10.14	713.152
10.15	715.863
10.16	718.583
10.17	721.311
10.18	724.046
10.19	726.789
10.2	729.54
10.21	732.299
10.22	735.066
10.23	737.841
10.24	740.624
10.25	743.414
10.26	746.213
10.27	749.02
10.28	751.834
10.29	754.657
10.3	757.488
10.31	760.327
10.32	763.174
10.33	766.029
10.34	768.892
10.35	771.763
10.36	774.642
10.37	777.53
10.38	780.426
10.39	783.33
10.4	786.242
10.41	789.162
10.42	792.09
10.43	795.027
10.44	797.972
10.45	800.925
10.46	803.887
10.47	806.857
10.48	809.835
10.49	812.822
10.5	815.816
10.51	818.82
10.52	821.831
10.53	824.851
10.54	827.88
10.55	830.917
10.56	833.962
10.57	837.016
10.58	840.078
10.59	843.149
10.6	846.228
10.61	849.316
10.62	852.412
10.63	855.517
10.64	858.631
10.65	861.753
10.66	864.883
10.67	868.023
10.68	871.171
10.69	874.327
10.7	877.493
10.71	880.666
10.72	883.849
10.73	887.04
10.74	890.241
10.75	893.449
10.76	896.667
10.77	899.894
10.78	903.129
10.79	906.373
10.8	909.626
10.81	912.887
10.82	916.158
10.83	919.437
10.84	922.726
10.85	926.023
10.86	929.329
10.87	932.644
10.88	935.968
10.89	939.301
10.9	942.644
10.91	945.995
10.92	949.355
10.93	952.724
10.94	956.102
10.95	959.489
10.96	962.886
10.97	966.291
10.98	969.706
10.99	973.13
11	976.562
11.01	980.005
11.02	983.456
11.03	986.916
11.04	990.386
11.05	993.865
11.06	997.353
11.07	1000.85
11.08	1004.36
11.09	1007.87
11.1	1011.4
11.11	1014.93
11.12	1018.48
11.13	1022.03
11.14	1025.59
11.15	1029.17
11.16	1032.75
11.17	1036.34
11.18	1039.94
11.19	1043.55
11.2	1047.17
11.21	1050.8
11.22	1054.44
11.23	1058.09
11.24	1061.74
11.25	1065.41
11.26	1069.09
11.27	1072.77
11.28	1076.47
11.29	1080.18
11.3	1083.89
11.31	1087.62
11.32	1091.35
11.33	1095.1
11.34	1098.85
11.35	1102.61
11.36	1106.39
11.37	1110.17
11.38	1113.96
11.39	1117.77
11.4	1121.58
11.41	1125.4
11.42	1129.24
11.43	1133.08
11.44	1136.93
11.45	1140.79
11.46	1144.67
11.47	1148.55
11.48	1152.44
11.49	1156.34
11.5	1160.25
11.51	1164.18
11.52	1168.11
11.53	1172.05
11.54	1176
11.55	1179.97
11.56	1183.94
11.57	1187.92
11.58	1191.91
11.59	1195.92
11.6	1199.93
11.61	1203.95
11.62	1207.99
11.63	1212.03
11.64	1216.08
11.65	1220.15
11.66	1224.22
11.67	1228.31
11.68	1232.4
11.69	1236.51
11.7	1240.62
11.71	1244.75
11.72	1248.89
11.73	1253.03
11.74	1257.19
11.75	1261.36
11.76	1265.54
11.77	1269.73
11.78	1273.93
11.79	1278.14
11.8	1282.36
11.81	1286.59
11.82	1290.83
11.83	1295.08
11.84	1299.34
11.85	1303.62
11.86	1307.9
11.87	1312.19
11.88	1316.5
11.89	1320.82
11.9	1325.14
11.91	1329.48
11.92	1333.83
11.93	1338.19
11.94	1342.56
11.95	1346.94
11.96	1351.33
11.97	1355.73
11.98	1360.14
11.99	1364.57
12	1369
12.01	1373.45
12.02	1377.9
12.03	1382.37
12.04	1386.85
12.05	1391.34
12.06	1395.84
12.07	1400.35
12.08	1404.87
12.09	1409.4
12.1	1413.95
12.11	1418.5
12.12	1423.07
12.13	1427.65
12.14	1432.24
12.15	1436.84
12.16	1441.45
12.17	1446.07
12.18	1450.7
12.19	1455.35
12.2	1460
12.21	1464.67
12.22	1469.35
12.23	1474.04
12.24	1478.74
12.25	1483.45
12.26	1488.18
12.27	1492.91
12.28	1497.66
12.29	1502.42
12.3	1507.19
12.31	1511.97
12.32	1516.76
12.33	1521.56
12.34	1526.38
12.35	1531.21
12.36	1536.04
12.37	1540.89
12.38	1545.76
12.39	1550.63
12.4	1555.51
12.41	1560.41
12.42	1565.32
12.43	1570.24
12.44	1575.17
12.45	1580.11
12.46	1585.07
12.47	1590.03
12.48	1595.01
12.49	1600
12.5	1605
12.51	1610.02
12.52	1615.04
12.53	1620.08
12.54	1625.13
12.55	1630.19
12.56	1635.26
12.57	1640.35
12.58	1645.45
12.59	1650.56
12.6	1655.68
12.61	1660.81
